year,country,region,income,population,lifeExpectancy
1903,Algeria,Middle East & North Africa,,,
1903,Bahrain,Middle East & North Africa,,,
1903,Djibouti,Middle East & North Africa,,,
1903,Iraq,Middle East & North Africa,1747.97,,
1903,Israel,Middle East & North Africa,,377392,
1903,Jordan,Middle East & North Africa,,,
1903,Kuwait,Middle East & North Africa,,,
1903,Lebanon,Middle East & North Africa,,,
1903,Libya,Middle East & North Africa,,,
1903,Morocco,Middle East & North Africa,,,
1903,Oman,Middle East & North Africa,,,
1903,Qatar,Middle East & North Africa,,,
1903,Saudi Arabia,Middle East & North Africa,,,
1903,Tunisia,Middle East & North Africa,,,
1903,United Arab Emirates,Middle East & North Africa,,,
1903,West Bank and Gaza,Middle East & North Africa,,298285,
1903,"Yemen, Rep.",Middle East & North Africa,,,
1903,Argentina,America,3830.91,5254000,
1903,Aruba,America,,,
1903,Barbados,America,,,
1903,Belize,America,,,
1903,Bolivia,America,,1737000,
1903,Brazil,America,630.97,19180000,
1903,Canada,America,4837.7,5813000,
1903,Chile,America,2164.58,3064845,
1903,Colombia,America,,4247000,
1903,Costa Rica,America,,320000,
1903,Cuba,America,,1837000,
1903,Ecuador,America,,1462000,
1903,El Salvador,America,,816000,
1903,French Guiana,America,,,
1903,Grenada,America,,,
1903,Guadeloupe,America,,,
1903,Guatemala,America,,1341000,
1903,Guyana,America,,,
1903,Haiti,America,,1631000,
1903,Honduras,America,,533000,
1903,Jamaica,America,,745000,34.6
1903,Martinique,America,,,
1903,Mexico,America,1857.23,14055000,28.68
1903,Netherlands Antilles,America,,,
1903,Nicaragua,America,,499000,
1903,Panama,America,,281000,
1903,Paraguay,America,,472000,
1903,Peru,America,1206.27,3788000,
1903,Puerto Rico,America,,1006000,30.36
1903,Suriname,America,,,
1903,Trinidad and Tobago,America,,285000,
1903,United States,America,7356.13,80946000,50.6
1903,Uruguay,America,3016.04,961000,
1903,Albania,Europe & Central Asia,,,
1903,Armenia,Europe & Central Asia,,,
1903,Austria,Europe & Central Asia,4480.79,6164000,40.1
1903,Azerbaijan,Europe & Central Asia,,,
1903,Belarus,Europe & Central Asia,,,
1903,Belgium,Europe & Central Asia,4506.92,6997000,49.26
1903,Bosnia and Herzegovina,Europe & Central Asia,,,
1903,Bulgaria,Europe & Central Asia,,,
1903,Croatia,Europe & Central Asia,,,
1903,Cyprus,Europe & Central Asia,,,
1903,Denmark,Europe & Central Asia,4006.01,2653000,54.81
1903,Estonia,Europe & Central Asia,,,
1903,Finland,Europe & Central Asia,2316.91,2706000,46.64
1903,France,Europe & Central Asia,4018.39,40786000,48.43
1903,Georgia,Europe & Central Asia,,,
1903,Germany,Europe & Central Asia,4720.51,56963000,
1903,Greece,Europe & Central Asia,2111.29,5067000,
1903,Hungary,Europe & Central Asia,,,
1903,Iceland,Europe & Central Asia,2222.88,,48.84
1903,Ireland,Europe & Central Asia,3539.14,3143557,
1903,Italy,Europe & Central Asia,2270.77,34436000,43.15
1903,Kazakhstan,Europe & Central Asia,,,
1903,Latvia,Europe & Central Asia,,,
1903,Lithuania,Europe & Central Asia,,,
1903,Luxembourg,Europe & Central Asia,,,46.91
1903,"Macedonia, FYR",Europe & Central Asia,,,
1903,Malta,Europe & Central Asia,,,
1903,Moldova,Europe & Central Asia,,,
1903,Montenegro,Europe & Central Asia,,,
1903,Netherlands,Europe & Central Asia,3843.64,5389000,51.51
1903,Norway,Europe & Central Asia,2705,2288000,54.98
1903,Poland,Europe & Central Asia,2526.17,,
1903,Portugal,Europe & Central Asia,1807.25,5541000,
1903,Romania,Europe & Central Asia,,,
1903,Serbia,Europe & Central Asia,,,
1903,Slovak Republic,Europe & Central Asia,,,
1903,Slovenia,Europe & Central Asia,,,
1903,Spain,Europe & Central Asia,2740.65,18919000,
1903,Sweden,Europe & Central Asia,3097,5210000,55.09
1903,Switzerland,Europe & Central Asia,5603.22,3428000,50.03
1903,Tajikistan,Europe & Central Asia,,,
1903,Turkey,Europe & Central Asia,1493.98,,
1903,Turkmenistan,Europe & Central Asia,,,
1903,Ukraine,Europe & Central Asia,,,
1903,United Kingdom,Europe & Central Asia,6248.33,39102443,50.43
1903,Uzbekistan,Europe & Central Asia,,,
1903,Australia,East Asia & Pacific,5516.93,3896000,
1903,Brunei,East Asia & Pacific,,,
1903,Cambodia,East Asia & Pacific,,,
1903,China,East Asia & Pacific,804.62,406766000,
1903,Fiji,East Asia & Pacific,,,
1903,French Polynesia,East Asia & Pacific,,,
1903,"Hong Kong, China",East Asia & Pacific,,,
1903,Indonesia,East Asia & Pacific,608.33,44352000,
1903,Japan,East Asia & Pacific,1745.65,45841000,
1903,"Korea, Dem. Rep.",East Asia & Pacific,797,,26
1903,"Korea, Rep.",East Asia & Pacific,680,,25.8
1903,"Macao, China",East Asia & Pacific,,,
1903,Malaysia,East Asia & Pacific,,2404000,
1903,"Micronesia, Fed. Sts.",East Asia & Pacific,,,
1903,Mongolia,East Asia & Pacific,,,
1903,Myanmar,East Asia & Pacific,725.54,10796000,
1903,New Caledonia,East Asia & Pacific,,,
1903,New Zealand,East Asia & Pacific,6401.25,867000,
1903,Papua New Guinea,East Asia & Pacific,,,
1903,Philippines,East Asia & Pacific,862.59,7755000,30.9
1903,Samoa,East Asia & Pacific,,,
1903,Singapore,East Asia & Pacific,1953.69,,
1903,Solomon Islands,East Asia & Pacific,,,
1903,Taiwan,East Asia & Pacific,1151,2982000,
1903,Thailand,East Asia & Pacific,,7602000,
1903,Timor-Leste,East Asia & Pacific,,,
1903,Tokelau,East Asia & Pacific,,,
1903,Tonga,East Asia & Pacific,,,
1903,Vietnam,East Asia & Pacific,,,
1903,Vanuatu,East Asia & Pacific,,,
1904,Angola,Sub-Saharan Africa,,,
1904,Benin,Sub-Saharan Africa,,,
1904,Botswana,Sub-Saharan Africa,,121000,
1904,Burkina Faso,Sub-Saharan Africa,,,
1904,Burundi,Sub-Saharan Africa,,,
1904,Cameroon,Sub-Saharan Africa,,,
1904,Cape Verde,Sub-Saharan Africa,480.09,,
1904,Chad,Sub-Saharan Africa,,,
1904,Comoros,Sub-Saharan Africa,,,
1904,"Congo, Dem. Rep.",Sub-Saharan Africa,,,
1904,"Congo, Rep.",Sub-Saharan Africa,,,
1904,Cote d'Ivoire,Sub-Saharan Africa,,,
1904,Equatorial Guinea,Sub-Saharan Africa,,,
1904,Eritrea,Sub-Saharan Africa,,,
1904,Ethiopia,Sub-Saharan Africa,,,
1904,Gabon,Sub-Saharan Africa,,,
1904,Ghana,Sub-Saharan Africa,,,
1904,Guinea,Sub-Saharan Africa,,,
1904,Guinea-Bissau,Sub-Saharan Africa,,,
1904,Kenya,Sub-Saharan Africa,,,
1904,Lesotho,Sub-Saharan Africa,,,
1904,Liberia,Sub-Saharan Africa,,,
1904,Madagascar,Sub-Saharan Africa,,,
1904,Malawi,Sub-Saharan Africa,,,
1904,Mali,Sub-Saharan Africa,,,
1904,Mauritania,Sub-Saharan Africa,,,
1904,Mauritius,Sub-Saharan Africa,,,
1904,Mayotte,Sub-Saharan Africa,,,
1904,Mozambique,Sub-Saharan Africa,,,
1904,Namibia,Sub-Saharan Africa,,,
1904,Niger,Sub-Saharan Africa,,,
1904,Nigeria,Sub-Saharan Africa,,,
1904,Reunion,Sub-Saharan Africa,,,
1904,Rwanda,Sub-Saharan Africa,,,
1904,Sao Tome and Principe,Sub-Saharan Africa,,,
1904,Senegal,Sub-Saharan Africa,,,
1904,Sierra Leone,Sub-Saharan Africa,,,
1904,Somalia,Sub-Saharan Africa,,,
1904,South Africa,Sub-Saharan Africa,,,
1904,Sudan,Sub-Saharan Africa,,,
1904,Swaziland,Sub-Saharan Africa,,86000,
1904,Tanzania,Sub-Saharan Africa,,,
1904,Togo,Sub-Saharan Africa,,,
1904,Uganda,Sub-Saharan Africa,,,
1904,Zambia,Sub-Saharan Africa,,747000,
1904,Zimbabwe,Sub-Saharan Africa,,,
1904,Afghanistan,South Asia,,,
1904,Bangladesh,South Asia,749,,
1904,Bhutan,South Asia,,,
1904,India,South Asia,660,,
1904,Maldives,South Asia,,,
1904,Nepal,South Asia,,,
1904,Pakistan,South Asia,819,,
1904,Sri Lanka,South Asia,1002.44,4233000,
1904,Algeria,Middle East & North Africa,,,
1904,Bahrain,Middle East & North Africa,,,
1904,Djibouti,Middle East & North Africa,,,
1904,Iraq,Middle East & North Africa,1771.25,,
1904,Israel,Middle East & North Africa,,382612,
1904,Jordan,Middle East & North Africa,,,
1904,Kuwait,Middle East & North Africa,,,
1904,Lebanon,Middle East & North Africa,,,
1904,Libya,Middle East & North Africa,,,
1904,Morocco,Middle East & North Africa,,,
1904,Oman,Middle East & North Africa,,,
1904,Qatar,Middle East & North Africa,,,
1904,Saudi Arabia,Middle East & North Africa,,,
1904,Tunisia,Middle East & North Africa,,,
1904,United Arab Emirates,Middle East & North Africa,,,
1904,West Bank and Gaza,Middle East & North Africa,,302411,
1904,"Yemen, Rep.",Middle East & North Africa,,,
1904,Argentina,America,4131.05,5455000,
1904,Aruba,America,,,
1904,Barbados,America,,,
1904,Belize,America,,,
1904,Bolivia,America,,1751000,
1904,Brazil,America,622.59,19587000,
1904,Canada,America,4759.25,5994000,
1904,Chile,America,2315.07,3100295,
1904,Colombia,America,,4334000,
1904,Costa Rica,America,,330000,
1904,Cuba,America,,1879000,
1904,Ecuador,America,,1483000,
1904,El Salvador,America,,834000,
1904,French Guiana,America,,,
1904,Grenada,America,,,
1904,Guadeloupe,America,,,
1904,Guatemala,America,,1355000,
1904,Guyana,America,,,
1904,Haiti,America,,1655000,
1904,Honduras,America,,545000,
1904,Jamaica,America,,754000,33.6
1904,Martinique,America,,,
1904,Mexico,America,1869.64,14208000,29.09
1904,Netherlands Antilles,America,,,
1904,Nicaragua,America,,507000,
1904,Panama,America,,287000,
1904,Paraguay,America,,483000,
1904,Peru,America,1231.36,3836000,
1904,Puerto Rico,America,,1022000,
1904,Suriname,America,,,
1904,Trinidad and Tobago,America,,291000,
1904,United States,America,7494.66,82485000,49.6
1904,Uruguay,America,3044.56,977000,
1904,Albania,Europe & Central Asia,,,
1904,Armenia,Europe & Central Asia,,,
1904,Austria,Europe & Central Asia,4513.37,6228000,
1904,Azerbaijan,Europe & Central Asia,,,
1904,Belarus,Europe & Central Asia,,,
1904,Belgium,Europe & Central Asia,4565.58,7086000,49.32
1904,Bosnia and Herzegovina,Europe & Central Asia,,,
1904,Bulgaria,Europe & Central Asia,,,
1904,Croatia,Europe & Central Asia,,,
1904,Cyprus,Europe & Central Asia,,,
1904,Denmark,Europe & Central Asia,4054.34,2681000,55.81
1904,Estonia,Europe & Central Asia,,,
1904,Finland,Europe & Central Asia,2379.03,2735000,47.21
1904,France,Europe & Central Asia,4104.52,40859000,48.08
1904,Georgia,Europe & Central Asia,,,
1904,Germany,Europe & Central Asia,4838.51,57806000,
1904,Greece,Europe & Central Asia,2138.08,5102000,
1904,Hungary,Europe & Central Asia,,,
1904,Iceland,Europe & Central Asia,2225.98,,52.66
1904,Ireland,Europe & Central Asia,3574.93,3136442,
1904,Italy,Europe & Central Asia,2340.37,34715000,44.43
1904,Kazakhstan,Europe & Central Asia,,,
1904,Latvia,Europe & Central Asia,,,
1904,Lithuania,Europe & Central Asia,,,
1904,Luxembourg,Europe & Central Asia,,,44.83
1904,"Macedonia, FYR",Europe & Central Asia,,,
1904,Malta,Europe & Central Asia,,,
1904,Moldova,Europe & Central Asia,,,
1904,Montenegro,Europe & Central Asia,,,
1904,Netherlands,Europe & Central Asia,3828.61,5470000,50.9
1904,Norway,Europe & Central Asia,2704,2297000,56.09
1904,Poland,Europe & Central Asia,2550.42,,
1904,Portugal,Europe & Central Asia,1815.6,5589000,
1904,Romania,Europe & Central Asia,,,
1904,Serbia,Europe & Central Asia,,,
1904,Slovak Republic,Europe & Central Asia,,,
1904,Slovenia,Europe & Central Asia,,,
1904,Spain,Europe & Central Asia,2712.76,19050000,
1904,Sweden,Europe & Central Asia,3133,5241000,55.4
1904,Switzerland,Europe & Central Asia,5827.02,3472000,49.16
1904,Tajikistan,Europe & Central Asia,,,
1904,Turkey,Europe & Central Asia,1513.4,,
1904,Turkmenistan,Europe & Central Asia,,,
1904,Ukraine,Europe & Central Asia,,,
1904,United Kingdom,Europe & Central Asia,6231.91,39474558,49.11
1904,Uzbekistan,Europe & Central Asia,,,
1904,Australia,East Asia & Pacific,5812.66,3946000,
1904,Brunei,East Asia & Pacific,,,
1904,Cambodia,East Asia & Pacific,,,
1904,China,East Asia & Pacific,805.4,409047000,
1904,Fiji,East Asia & Pacific,,,
1904,French Polynesia,East Asia & Pacific,,,
1904,"Hong Kong, China",East Asia & Pacific,,,
1904,Indonesia,East Asia & Pacific,609.52,44901000,
1904,Japan,East Asia & Pacific,1735.69,46378000,
1904,"Korea, Dem. Rep.",East Asia & Pacific,800,,
1904,"Korea, Rep.",East Asia & Pacific,683,,
1904,"Macao, China",East Asia & Pacific,,,
1904,Malaysia,East Asia & Pacific,,2467000,
1904,"Micronesia, Fed. Sts.",East Asia & Pacific,,,
1904,Mongolia,East Asia & Pacific,,,
1904,Myanmar,East Asia & Pacific,695.66,10953000,
1904,New Caledonia,East Asia & Pacific,,,
1904,New Zealand,East Asia & Pacific,6188.58,893000,
1904,Papua New Guinea,East Asia & Pacific,,,
1904,Philippines,East Asia & Pacific,728.86,7904000,
1904,Samoa,East Asia & Pacific,,,
1904,Singapore,East Asia & Pacific,1888.04,,
1904,Solomon Islands,East Asia & Pacific,,,
1904,Taiwan,East Asia & Pacific,1099,3022000,
1904,Thailand,East Asia & Pacific,,7699000,
1904,Timor-Leste,East Asia & Pacific,,,
1904,Tokelau,East Asia & Pacific,,,
1904,Tonga,East Asia & Pacific,,,
1904,Vietnam,East Asia & Pacific,,,
1904,Vanuatu,East Asia & Pacific,,,
1905,Angola,Sub-Saharan Africa,,,
1905,Benin,Sub-Saharan Africa,,,
1905,Botswana,Sub-Saharan Africa,,,
1905,Burkina Faso,Sub-Saharan Africa,,,
1905,Burundi,Sub-Saharan Africa,,,
1905,Cameroon,Sub-Saharan Africa,,,
1905,Cape Verde,Sub-Saharan Africa,482.06,,
1905,Chad,Sub-Saharan Africa,,,
1905,Comoros,Sub-Saharan Africa,,,
1905,"Congo, Dem. Rep.",Sub-Saharan Africa,,,
1905,"Congo, Rep.",Sub-Saharan Africa,,,
1905,Cote d'Ivoire,Sub-Saharan Africa,,,
1905,Equatorial Guinea,Sub-Saharan Africa,,,
1905,Eritrea,Sub-Saharan Africa,,,
1905,Ethiopia,Sub-Saharan Africa,,,
1905,Gabon,Sub-Saharan Africa,,,
1905,Ghana,Sub-Saharan Africa,,,
1905,Guinea,Sub-Saharan Africa,,,
1905,Guinea-Bissau,Sub-Saharan Africa,,,
1905,Kenya,Sub-Saharan Africa,,,
1905,Lesotho,Sub-Saharan Africa,,,
1905,Liberia,Sub-Saharan Africa,,,
1905,Madagascar,Sub-Saharan Africa,,,
1905,Malawi,Sub-Saharan Africa,,,
1905,Mali,Sub-Saharan Africa,,,
1905,Mauritania,Sub-Saharan Africa,,,
1905,Mauritius,Sub-Saharan Africa,,,
1905,Mayotte,Sub-Saharan Africa,,,
1905,Mozambique,Sub-Saharan Africa,,,
1905,Namibia,Sub-Saharan Africa,,,
1905,Niger,Sub-Saharan Africa,,,
1905,Nigeria,Sub-Saharan Africa,,,
1905,Reunion,Sub-Saharan Africa,,,
1905,Rwanda,Sub-Saharan Africa,,,
1905,Sao Tome and Principe,Sub-Saharan Africa,,,
1905,Senegal,Sub-Saharan Africa,,,
1905,Sierra Leone,Sub-Saharan Africa,,,
1905,Somalia,Sub-Saharan Africa,,,
1905,South Africa,Sub-Saharan Africa,,,
1905,Sudan,Sub-Saharan Africa,,,
1905,Swaziland,Sub-Saharan Africa,,,
1905,Tanzania,Sub-Saharan Africa,,,
1905,Togo,Sub-Saharan Africa,,,
1905,Uganda,Sub-Saharan Africa,,,
1905,Zambia,Sub-Saharan Africa,,,
1905,Zimbabwe,Sub-Saharan Africa,,,
1905,Afghanistan,South Asia,,,
1905,Bangladesh,South Asia,730,,
1905,Bhutan,South Asia,,,
1905,India,South Asia,643,,23.98
1905,Maldives,South Asia,,,
1905,Nepal,South Asia,,,
1905,Pakistan,South Asia,799,,
1905,Sri Lanka,South Asia,972.46,4383000,
1905,Algeria,Middle East & North Africa,,,
1905,Bahrain,Middle East & North Africa,,,
1905,Djibouti,Middle East & North Africa,,,
1905,Iraq,Middle East & North Africa,1794.84,,
1905,Israel,Middle East & North Africa,,387914,
1905,Jordan,Middle East & North Africa,,,
1905,Kuwait,Middle East & North Africa,,,
1905,Lebanon,Middle East & North Africa,,,
1905,Libya,Middle East & North Africa,,,
1905,Morocco,Middle East & North Africa,,,
1905,Oman,Middle East & North Africa,,,
1905,Qatar,Middle East & North Africa,,,
1905,Saudi Arabia,Middle East & North Africa,,,
1905,Tunisia,Middle East & North Africa,,,
1905,United Arab Emirates,Middle East & North Africa,,,
1905,West Bank and Gaza,Middle East & North Africa,,306602,
1905,"Yemen, Rep.",Middle East & North Africa,,,
1905,Argentina,America,4562.36,5664000,39.7
1905,Aruba,America,,,
1905,Barbados,America,,,
1905,Belize,America,,,
1905,Bolivia,America,,1765000,
1905,Brazil,America,632.64,20003000,
1905,Canada,America,5168.85,6166000,
1905,Chile,America,2286.48,3135874,
1905,Colombia,America,643.11,4422000,
1905,Costa Rica,America,,340000,
1905,Cuba,America,,1927000,34.16
1905,Ecuador,America,,1505000,
1905,El Salvador,America,,851000,
1905,French Guiana,America,,,
1905,Grenada,America,,,
1905,Guadeloupe,America,,,
1905,Guatemala,America,,1369000,
1905,Guyana,America,,,
1905,Haiti,America,,1680000,
1905,Honduras,America,,556000,
1905,Jamaica,America,,763000,37.6
1905,Martinique,America,,,
1905,Mexico,America,2043.53,14363000,26.8
1905,Netherlands Antilles,America,,,
1905,Nicaragua,America,,514000,
1905,Panama,America,,293000,
1905,Paraguay,America,,494000,
1905,Peru,America,1304.9,3885000,
1905,Puerto Rico,America,,1039000,
1905,Suriname,America,,,
1905,Trinidad and Tobago,America,,298000,
1905,United States,America,8031.68,84147000,50.3
1905,Uruguay,America,2692.36,993000,
1905,Albania,Europe & Central Asia,,,
1905,Armenia,Europe & Central Asia,,,
1905,Austria,Europe & Central Asia,4728.12,6292000,
1905,Azerbaijan,Europe & Central Asia,,,
1905,Belarus,Europe & Central Asia,,,
1905,Belgium,Europe & Central Asia,4639.15,7175000,50.01
1905,Bosnia and Herzegovina,Europe & Central Asia,,,
1905,Bulgaria,Europe & Central Asia,,,43.3
1905,Croatia,Europe & Central Asia,,,
1905,Cyprus,Europe & Central Asia,,,45
1905,Denmark,Europe & Central Asia,4084.6,2710000,54.41
1905,Estonia,Europe & Central Asia,,,
1905,Finland,Europe & Central Asia,2393.93,2762000,46.04
1905,France,Europe & Central Asia,4215.5,40890000,48.36
1905,Georgia,Europe & Central Asia,,,
1905,Germany,Europe & Central Asia,4870.98,58644000,45.45
1905,Greece,Europe & Central Asia,2165.21,5138000,
1905,Hungary,Europe & Central Asia,,,
1905,Iceland,Europe & Central Asia,2377.91,,49.51
1905,Ireland,Europe & Central Asia,3611.09,3130038,
1905,Italy,Europe & Central Asia,2414.32,35011000,43.94
1905,Kazakhstan,Europe & Central Asia,,,
1905,Latvia,Europe & Central Asia,,,
1905,Lithuania,Europe & Central Asia,,,
1905,Luxembourg,Europe & Central Asia,,,46.21
1905,"Macedonia, FYR",Europe & Central Asia,,,
1905,Malta,Europe & Central Asia,,,
1905,Moldova,Europe & Central Asia,,,
1905,Montenegro,Europe & Central Asia,,,
1905,Netherlands,Europe & Central Asia,3951.5,5551000,52.11
1905,Norway,Europe & Central Asia,2716,2309000,55.1
1905,Poland,Europe & Central Asia,2574.9,,
1905,Portugal,Europe & Central Asia,1750.28,5637000,
1905,Romania,Europe & Central Asia,,,
1905,Serbia,Europe & Central Asia,,,
1905,Slovak Republic,Europe & Central Asia,,,
1905,Slovenia,Europe & Central Asia,,,
1905,Spain,Europe & Central Asia,2663.39,19133000,
1905,Sweden,Europe & Central Asia,3100,5278000,54.55
1905,Switzerland,Europe & Central Asia,5987,3461000,49.67
1905,Tajikistan,Europe & Central Asia,,,
1905,Turkey,Europe & Central Asia,1533.08,,
1905,Turkmenistan,Europe & Central Asia,,,
1905,Ukraine,Europe & Central Asia,,,
1905,United Kingdom,Europe & Central Asia,6362.14,39850962,50.86
1905,Uzbekistan,Europe & Central Asia,,,
1905,Australia,East Asia & Pacific,5795.39,4004000,
1905,Brunei,East Asia & Pacific,,,
1905,Cambodia,East Asia & Pacific,,,
1905,China,East Asia & Pacific,806.18,411340000,
1905,Fiji,East Asia & Pacific,,,
1905,French Polynesia,East Asia & Pacific,,,
1905,"Hong Kong, China",East Asia & Pacific,,,
1905,Indonesia,East Asia & Pacific,610.21,45457000,
1905,Japan,East Asia & Pacific,1686.69,46829000,39.22
1905,"Korea, Dem. Rep.",East Asia & Pacific,803,,
1905,"Korea, Rep.",East Asia & Pacific,686,,
1905,"Macao, China",East Asia & Pacific,,,
1905,Malaysia,East Asia & Pacific,,2532000,
1905,"Micronesia, Fed. Sts.",East Asia & Pacific,,,
1905,Mongolia,East Asia & Pacific,,,
1905,Myanmar,East Asia & Pacific,667.01,11112000,
1905,New Caledonia,East Asia & Pacific,,,
1905,New Zealand,East Asia & Pacific,6567.15,919000,
1905,Papua New Guinea,East Asia & Pacific,,,
1905,Philippines,East Asia & Pacific,760.94,8056000,
1905,Samoa,East Asia & Pacific,,,
1905,Singapore,East Asia & Pacific,2090,,
1905,Solomon Islands,East Asia & Pacific,,,
1905,Taiwan,East Asia & Pacific,905,3085000,
1905,Thailand,East Asia & Pacific,,7797000,
1905,Timor-Leste,East Asia & Pacific,,,
1905,Tokelau,East Asia & Pacific,,,
1905,Tonga,East Asia & Pacific,,,
1905,Vietnam,East Asia & Pacific,,,
1905,Vanuatu,East Asia & Pacific,,,
1906,Angola,Sub-Saharan Africa,,,
1906,Benin,Sub-Saharan Africa,,,
1906,Botswana,Sub-Saharan Africa,,,
1906,Burkina Faso,Sub-Saharan Africa,,,
1906,Burundi,Sub-Saharan Africa,,,
1906,Cameroon,Sub-Saharan Africa,,,
1906,Cape Verde,Sub-Saharan Africa,484.05,,
1906,Chad,Sub-Saharan Africa,,,
1906,Comoros,Sub-Saharan Africa,,,
1906,"Congo, Dem. Rep.",Sub-Saharan Africa,,,
1906,"Congo, Rep.",Sub-Saharan Africa,,,
1906,Cote d'Ivoire,Sub-Saharan Africa,,,
1906,Equatorial Guinea,Sub-Saharan Africa,,,
1906,Eritrea,Sub-Saharan Africa,,,
1906,Ethiopia,Sub-Saharan Africa,,,
1906,Gabon,Sub-Saharan Africa,,,
1906,Ghana,Sub-Saharan Africa,,,
1906,Guinea,Sub-Saharan Africa,,,
1906,Guinea-Bissau,Sub-Saharan Africa,,,
1906,Kenya,Sub-Saharan Africa,,,
1906,Lesotho,Sub-Saharan Africa,,,
1906,Liberia,Sub-Saharan Africa,,,
1906,Madagascar,Sub-Saharan Africa,,,
1906,Malawi,Sub-Saharan Africa,,,
1906,Mali,Sub-Saharan Africa,,,
1906,Mauritania,Sub-Saharan Africa,,,
1906,Mauritius,Sub-Saharan Africa,,,
1906,Mayotte,Sub-Saharan Africa,,,
1906,Mozambique,Sub-Saharan Africa,,,
1906,Namibia,Sub-Saharan Africa,,,
1906,Niger,Sub-Saharan Africa,,,
1906,Nigeria,Sub-Saharan Africa,,,
1906,Reunion,Sub-Saharan Africa,,,
1906,Rwanda,Sub-Saharan Africa,,,
1906,Sao Tome and Principe,Sub-Saharan Africa,,,
1906,Senegal,Sub-Saharan Africa,,,
1906,Sierra Leone,Sub-Saharan Africa,,,
1906,Somalia,Sub-Saharan Africa,,,
1906,South Africa,Sub-Saharan Africa,,,
1906,Sudan,Sub-Saharan Africa,,,
1906,Swaziland,Sub-Saharan Africa,,,
1906,Tanzania,Sub-Saharan Africa,,,
1906,Togo,Sub-Saharan Africa,,,
1906,Uganda,Sub-Saharan Africa,,,
